date,country,values
2009-12-31 00:00:00,CZ,86.3781636002
2009-12-31 00:00:00,HU,102.218133497
2009-12-31 00:00:00,PL,100.684655658
2009-12-31 00:00:00,SK,74.8615062135
2009-12-31 00:00:00,V3,90.2305010244
2010-03-31 00:00:00,CZ,86.3930885529
2010-03-31 00:00:00,HU,101.957585644
2010-03-31 00:00:00,PL,95.684623481
2010-03-31 00:00:00,SK,75.4716981132
2010-03-31 00:00:00,V3,88.5704477765
2010-06-30 00:00:00,CZ,85.2660300136
2010-06-30 00:00:00,HU,104.504127913
2010-06-30 00:00:00,PL,95.7029380802
2010-06-30 00:00:00,SK,75.8552681484
2010-06-30 00:00:00,V3,88.093486201
2010-09-30 00:00:00,CZ,83.0495805996
2010-09-30 00:00:00,HU,107.95638562
2010-09-30 00:00:00,PL,95.4016409082
2010-09-30 00:00:00,SK,76.2718328121
2010-09-30 00:00:00,V3,87.1232503578
2010-12-31 00:00:00,CZ,82.5423029303
2010-12-31 00:00:00,HU,105.440742303
2010-12-31 00:00:00,PL,94.2773640049
2010-12-31 00:00:00,SK,76.4993880049
2010-12-31 00:00:00,V3,86.2541520516
2011-03-31 00:00:00,CZ,81.506235227
2011-03-31 00:00:00,HU,104.591569919
2011-03-31 00:00:00,PL,94.3752359381
2011-03-31 00:00:00,SK,77.0238003543
2011-03-31 00:00:00,V3,86.1065813677
2011-06-30 00:00:00,CZ,81.2281699293
2011-06-30 00:00:00,HU,101.698362656
2011-06-30 00:00:00,PL,94.9848024316
2011-06-30 00:00:00,SK,77.2141147402
2011-06-30 00:00:00,V3,86.2019940992
2011-09-30 00:00:00,CZ,81.017580815
2011-09-30 00:00:00,HU,103.648424544
2011-09-30 00:00:00,PL,99.8003992016
2011-09-30 00:00:00,SK,77.208153181
2011-09-30 00:00:00,V3,88.2797332928
2011-12-31 00:00:00,CZ,83.2847505622
2011-12-31 00:00:00,HU,112.372176649
2011-12-31 00:00:00,PL,106.462259129
2011-12-31 00:00:00,SK,76.9882208022
2011-12-31 00:00:00,V3,91.6384757223
2012-03-31 00:00:00,CZ,82.7540549487
2012-03-31 00:00:00,HU,108.766586905
2012-03-31 00:00:00,PL,102.480016397
2012-03-31 00:00:00,SK,78.0396441392
2012-03-31 00:00:00,V3,90.1017742695
2012-06-30 00:00:00,CZ,83.0840810901
2012-06-30 00:00:00,HU,106.678045658
2012-06-30 00:00:00,PL,103.412616339
2012-06-30 00:00:00,SK,78.5607667531
2012-06-30 00:00:00,V3,90.6180561902
2012-09-30 00:00:00,CZ,82.671957672
2012-09-30 00:00:00,HU,102.711585867
2012-09-30 00:00:00,PL,101.132686084
2012-09-30 00:00:00,SK,79.4281175536
2012-09-30 00:00:00,V3,89.8739046574
2012-12-31 00:00:00,CZ,82.7677536832
2012-12-31 00:00:00,HU,103.103412723
2012-12-31 00:00:00,PL,100.41168792
2012-12-31 00:00:00,SK,79.5671546785
2012-12-31 00:00:00,V3,89.5028876826
2013-03-31 00:00:00,CZ,83.6890116328
2013-03-31 00:00:00,HU,108.636610538
2013-03-31 00:00:00,PL,101.194090265
2013-03-31 00:00:00,SK,79.3084304862
2013-03-31 00:00:00,V3,90.3022363001
2013-06-30 00:00:00,CZ,84.6023688663
2013-06-30 00:00:00,HU,109.493047192
2013-06-30 00:00:00,PL,102.406554019
2013-06-30 00:00:00,SK,79.2707094728
2013-06-30 00:00:00,V3,91.0305744148
