date,country,values
2012-03-31 00:00:00,V3,1.550885150349905
2012-03-31 00:00:00,HU,6.4
2012-03-31 00:00:00,CZ,5.8
2012-03-31 00:00:00,SK,4.7
2012-03-31 00:00:00,PL,-0.8
2012-06-30 00:00:00,EU15,1.9
2012-06-30 00:00:00,V3,1.9521103942360531
2012-06-30 00:00:00,HU,8.1
2012-06-30 00:00:00,CZ,5.2
2012-06-30 00:00:00,SK,5.0
2012-06-30 00:00:00,PL,0.0
2012-09-30 00:00:00,EU15,2.3
2012-09-30 00:00:00,V3,2.759803261625464
2012-09-30 00:00:00,HU,8.4
2012-09-30 00:00:00,CZ,6.2
2012-09-30 00:00:00,SK,4.1
2012-09-30 00:00:00,PL,1.1
2012-12-31 00:00:00,EU15,2.3
2012-12-31 00:00:00,V3,2.874104437162406
2012-12-31 00:00:00,HU,6.5
2012-12-31 00:00:00,CZ,5.2
2012-12-31 00:00:00,SK,7.1
2012-12-31 00:00:00,PL,1.3
2013-03-31 00:00:00,EU15,2.5
2013-03-31 00:00:00,V3,3.0757771755731613
2013-03-31 00:00:00,HU,8.1
2013-03-31 00:00:00,CZ,6.0
2013-03-31 00:00:00,SK,6.6
2013-03-31 00:00:00,PL,1.3
2013-06-30 00:00:00,EU15,3.0
2013-06-30 00:00:00,V3,4.6161083500334
2013-06-30 00:00:00,HU,7.7
2013-06-30 00:00:00,CZ,7.2
2013-06-30 00:00:00,SK,7.7
2013-06-30 00:00:00,PL,3.0
2013-09-30 00:00:00,EU15,2.5
2013-09-30 00:00:00,V3,3.5476663020297834
2013-09-30 00:00:00,HU,8.5
2013-09-30 00:00:00,CZ,5.7
2013-09-30 00:00:00,SK,5.0
2013-09-30 00:00:00,PL,2.4
